tree_code,area_b,area_s,area_u,eccentricity_b,eccentricity_s,eccentricity_u,ellipse_aspect_ratio_b,ellipse_aspect_ratio_s,ellipse_aspect_ratio_u,ellipse_center_0_b,ellipse_center_0_s,ellipse_center_0_u,ellipse_center_1_b,ellipse_center_1_s,ellipse_center_1_u,hu_moment_0_b,hu_moment_0_s,hu_moment_0_u,hu_moment_1_b,hu_moment_1_s,hu_moment_1_u,hu_moment_2_b,hu_moment_2_s,hu_moment_2_u,hu_moment_3_b,hu_moment_3_s,hu_moment_3_u,hu_moment_4_b,hu_moment_4_s,hu_moment_4_u,hu_moment_5_b,hu_moment_5_s,hu_moment_5_u,hu_moment_6_b,hu_moment_6_s,hu_moment_6_u,kurtMaj_b,kurtMaj_s,kurtMaj_u,kurtMin_b,kurtMin_s,kurtMin_u,lenMaj_b,lenMaj_s,lenMaj_u,lenMin_b,lenMin_s,lenMin_u,major_axis_b,major_axis_s,major_axis_u,max_ax_length_b,max_ax_length_s,max_ax_length_u,minor_axis_b,minor_axis_s,minor_axis_u,perimeter_b,perimeter_s,perimeter_u,skewMaj_b,skewMaj_s,skewMaj_u,skewMin_b,skewMin_s,skewMin_u,varMaj_b,varMaj_s,varMaj_u,varMin_b,varMin_s,varMin_u,Leaf.sequenced,Nut.sequenced,Nut.presence.in.our.lab,Year,Nuts.sampled.by.Ferrero,Leaves.sampled.by.Ferrero,Garden.number,Plant.number,Duplicates.and.low.quality,Nut.weight,Nut.roundness.index,Shell.thickness.A,Kernel.roundness.index,Leaf.out.2015,Leaf.out.2016,Number.of.suckers,Vigor,Habit,Involucre.length.nut.length,Nut.cluster,Nut.shape,Nut.cross.section,Nut.shape.apex,Nut.apex.prominence,Size.pistil.scar,Nut.color,Size.basal.scar,Curvature.basal.scar,Nut.stripes,Shell.thickness.B.categories,Kernel.blanching.categories,Paste.protein.percentage,Paste.sugar.percentage,Paste.fat.percentage,Hexanal_D,Heptanal_M,Heptanal_D,Octanal_M,Octanal_D,Nonanal_M,Heptenal_2_M,Heptenal_2_D,Octenal_2_M,Filbertone_M,Filbertone_D,Benzaldehyde_M,furan_2_acetyl_M,phenylacetaldehyde_M,pyr2M_D,pyr25DM_M,pyr25DM_D,pyr2E_M,pyr26DM_M,pyr2E36DM_M,pyr235TRI_M,pyr2E6M_M,pyr2E5M_M,Pentanol_D,Pentanol_T,Hexanol_M,Hexanol_D,Heptanol_M,Octanol_M,Nut.average.size,Nut.perimeter,Nut.maximum.caliber,Nut.minimum.caliber,Nut.circularity
SP_TR155,78463.5,101643.875,91188.75,0.6279407711874355,0.507522536465684,0.637864059271846,1.2857777169347688,1.2053275670498944,1.3052995401572784,589.7388458251953,1137.5256958007812,1677.5551147460938,349.1091613769531,906.0150909423828,330.8058319091797,0.16462966869416323,0.16288164621088702,0.1650465279857039,0.00166817774089215,0.0009291173998566166,0.0018663385124510498,2.7529025384669288e-05,6.188777505643467e-05,9.436299870822745e-06,4.829207365377043e-07,1.2460849739400001e-06,1.7662771337334706e-07,1.3241227852138604e-12,2.1595734906917985e-11,-1.3739695963170323e-13,1.3340683461623617e-08,5.778306748489386e-08,-3.218073532784356e-09,-8.881186042087473e-13,1.1529487023681647e-12,3.3862133577818457e-13,-0.9840912665721018,-1.0001910278877475,-0.9914114146688399,-0.9830081078256308,-1.0093349321580505,-0.9908389404941129,364.66129898077105,393.76124521697307,396.14761442971417,281.0645982172757,332.427506156401,300.0479920200104,359.06129455566406,392.2317657470703,389.6133728027344,349.17976854502024,395.67282215552007,368.6174888254543,279.32667541503906,331.2130661010742,298.9176483154297,1086.371707201004,1367.5841680765152,1171.3336467146873,0.04521387927700565,0.07776450679131494,0.0015162840993468004,-0.03144497888208175,0.003586920296020025,0.0222462600852089,8097.360839828001,9456.785256097024,9498.469044982076,4892.6530836737165,7134.701865851051,5628.589543323596,1.0,0.0,0.0,2022.0,0.0,1.0,,,1.0,1.83,0.78,1.828,0.7,7.0,8.0,5.0,5.0,7.0,7.0,1.0,3.0,3.0,3.0,5.0,3.0,1.0,7.0,3.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP_TR160,59005.75,86236.75,53268.5,0.3691711123750775,0.7214090855181141,0.6130459877501984,1.07628494910128,1.460600632346688,1.2695032801524473,944.4196472167969,1546.4129791259766,2200.1748657226562,354.19859313964844,887.5132751464844,360.21075439453125,0.1599055984179047,0.17186539354472713,0.1641396468108851,0.0001409100948574,0.003900847205781525,0.0015380422981552998,2.4552582596854787e-05,8.280212146016464e-05,1.7404735471993208e-05,3.855295421525093e-08,5.711160293769983e-06,2.1409562244866472e-07,2.871630382892129e-14,2.3649058840015723e-10,-7.518622100274556e-14,2.442422459415176e-10,3.76105684090056e-07,-3.265478745376831e-09,-8.434376487850054e-15,-2.413764327510223e-11,4.051959589159098e-13,-0.9856593173600796,-0.9542516396352245,-0.9797406885963238,-0.9867709611176455,-0.9700881247321893,-0.9792143709284744,287.2464422804728,414.2945600402735,297.3317182848459,267.16594167518525,276.1209633047563,233.94176862757024,284.5885314941406,402.0603256225586,292.4495544433594,285.24550829066527,414.6116125341738,,264.4346923828125,275.53136444091797,231.17024993896484,915.3975736498833,1150.5849106013775,888.5483319163322,0.002933020781431702,0.08455764547266555,0.01652422651564585,-0.0196293232315463,0.006352187990683751,0.043804828278199495,5098.3402795766215,10125.802565602144,5409.405363755986,4399.097424545669,4788.034693932402,3382.403774420171,1.0,0.0,1.0,2022.0,1.0,1.0,,,1.0,1.5,0.66,1.037,0.52,5.0,5.0,9.0,5.0,9.0,7.0,5.0,3.0,3.0,1.0,3.0,5.0,3.0,7.0,3.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.192,49.149,18.042,10.168,0.739700062
SP_TR26,72490.25,88876.875,73527.0,0.5580899096965746,0.44287033432863476,0.6506432311164565,1.209912596635403,1.130153455833407,1.3171366588363238,1931.308349609375,1370.7236938476562,794.4011535644531,311.0332794189453,768.1049041748047,342.0020751953125,0.16227053758801774,0.1609089078997397,0.16553508917282772,0.0009615666461527,0.0003979045684509969,0.0020324591453441503,5.875113790677838e-06,4.0706155543574256e-05,5.916281360112994e-06,5.5431363915939496e-08,2.8271217417412654e-07,1.1926366814039223e-07,-2.9613813044172635e-15,2.361609435001189e-12,1.8803131738351694e-14,-1.0672357887307012e-10,7.011913846302434e-09,-2.6754972504238503e-10,-3.48230786586988e-14,-1.2507314795781208e-13,5.867594601395171e-14,-0.9917436443880658,-0.9828359899511283,-0.991537535406176,-0.9905406982657087,-0.9879584544471206,-0.9909463015116489,336.4065698061113,360.5297218728674,355.287596432197,279.623548955182,320.06014052820314,267.54681868427974,334.1114959716797,356.541259765625,351.62977600097656,299.1040968887438,363.64372227463605,342.67838094084465,276.11334228515625,317.2634582519531,266.9664306640625,1020.895048558712,1134.3024246692657,1040.4011451601982,0.0178975239304589,-0.030562816050449602,0.00863238527451465,-0.0067333589620746,-0.0110024341259693,0.0216521767738456,7030.281661044845,7945.162051587498,7781.744180405023,4805.826706764623,6420.52005353296,4459.6147456040535,1.0,0.0,1.0,2022.0,1.0,1.0,,,0.0,2.0,0.82,1.355,0.8,5.0,5.0,9.0,3.0,7.0,7.0,2.0,3.0,3.0,3.0,7.0,3.0,3.0,7.0,1.0,5.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.001,53.324,15.169,11.616,0.605463771
SP_TR27,71681.0,81070.875,75254.5,0.5535514320496833,0.5077205860654929,0.5870251493851237,1.2014036852059733,1.2144718393816791,1.2379834357203072,1185.949951171875,2227.447265625,1194.2690734863281,977.2836303710938,679.4518127441406,423.2267761230469,0.1630714081801792,0.16317827276885727,0.16299060199560444,0.00092520812281405,0.0010664024313974448,0.0011876983613814,9.434861618870519e-05,4.0613705322759595e-05,9.719243122751799e-06,6.481854485946687e-07,9.292711793447764e-07,1.6026188396365645e-07,7.505773608062323e-12,6.8070870504210056e-12,3.3920236035961267e-13,1.680888502958591e-08,1.573907340975271e-08,5.74760834300563e-09,-1.0021837754944951e-12,-4.263753923165727e-12,9.819572164717008e-14,-0.9947337219646665,-0.9728915966006251,-0.9919856120796308,-0.9908261211237908,-0.9907004796927479,-0.9930015900792066,335.54047449901253,364.3573166775135,346.7489158974038,277.9562820994678,295.9994750954558,280.4049284566542,332.8774108886719,353.06229400634766,343.9564971923828,317.9963037819512,365.19520462320327,316.65868919248294,276.97169494628906,293.88655853271484,278.2549591064453,1026.5310859680176,1110.0389675796032,1046.8153592348099,-0.0840080916532844,0.04288794566931712,0.02579237668096035,0.041635011602568106,0.031938693236339924,-0.0068681331483517495,6973.650432797196,7741.298873428435,7438.697666190268,4782.712348290364,5542.0529918683205,4891.881922226838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP_TR30,80701.5,82556.0,81114.0,0.4869397918971933,0.3610781643931608,0.5285047415920253,1.150998905156528,1.0752907601949442,1.1779541259192416,775.5089111328125,1290.9741668701172,1841.5059204101562,381.12908935546875,696.7427139282227,991.1858520507812,0.16093975779199496,0.16054486660049835,0.1614783811594257,0.00052414439041005,0.00013247302486548736,0.0007108453837493,6.881101950670683e-06,7.362724475508777e-05,2.4585185524480493e-06,4.698279624166607e-08,9.72898046919398e-08,2.425125017051674e-08,-1.8466694251854302e-14,-1.4599218566984358e-14,8.449929826128654e-15,-6.473773345537943e-10,4.758927477148465e-11,4.5455200068065737e-10,-2.880776240585721e-14,-3.710884827286388e-14,4.133630943042326e-15,-1.0033930319680833,-0.9902235119230738,-0.9807037987009377,-1.003968682129121,-0.9963037498866703,-0.9809398197346908,341.71641182226347,342.44981284913257,354.3595577888593,296.03750038518587,316.28571775599687,299.862956294735,342.4468078613281,338.3960189819336,348.9402160644531,393.91369613152574,340.50288771392496,313.96760861433125,296.18211364746094,315.01890563964844,296.2268829345703,1068.531088590622,1118.250385761261,1097.9574939012527,0.0005610781674548994,-0.047696904168221275,-0.00942129748345465,0.02365671730810115,-0.014029228923485898,0.0002728638842062997,7494.853692675551,7118.904179444005,7668.856518405511,5584.674409375024,6209.029798010441,5503.503850680646,1.0,0.0,0.0,2022.0,0.0,1.0,,,1.0,1.88,0.92,1.238,0.85,7.0,6.0,5.0,7.0,5.0,7.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP_TR32,79049.0,82906.125,82833.0,0.5208132328887689,0.4153132676467142,0.28916102298736124,1.1757987807699983,1.1089657281907421,1.0456712186667798,768.2669067382812,1279.6769561767578,1819.075439453125,271.32269287109375,772.4716033935547,261.7022018432617,0.16152224571520965,0.16087935627633612,0.16098307852692068,0.0007358255361038001,0.00033308272717116655,3.925667982183339e-05,4.2194837372646705e-06,5.008912844653911e-05,0.00016194177761890002,5.46533698494848e-08,3.218478121729132e-07,2.064694566515258e-07,4.249706897829478e-14,2.992964767274216e-12,9.250959871644135e-13,1.5270806345975221e-09,7.835638573908414e-09,9.192794379960527e-10,-2.4655887045072547e-14,-1.7251271982926551e-13,-1.0867078531906342e-12,-0.9880257157410106,-0.9972260200237932,-0.9722330079579902,-0.9875326054853488,-1.0053562791631476,-0.97671651934064,349.58208242867136,350.51538523249815,336.288432240923,295.0202903513069,308.4234078036821,327.11222412899764,344.2609405517578,343.36895751953125,335.0289764404297,322.89489858281127,351.11440397106117,335.889250964788,292.67822265625,310.420166015625,320.48497009277344,1065.8153575062752,1102.7755127549171,1143.1412589550018,-0.0110734646492456,-0.03205528643207047,-0.018849017322199894,0.004849475759779899,0.028430528442963572,0.019469564927821148,7481.310426286814,7382.722309066596,6948.404870329892,5363.902221697061,6027.175619200365,6462.948078956826,1.0,0.0,0.0,2022.0,0.0,1.0,,,0.0,1.88,0.91,1.116,,,,5.0,,3.0,5.0,3.0,1.0,1.0,3.0,3.0,5.0,2.0,5.0,3.0,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP_TR33,76903.25,74684.625,72469.0,0.4085668013527345,0.4325461565092838,0.5293846076846105,1.097807390383418,1.1192412113282262,1.1853542822435006,1140.1293640136719,1643.8573455810547,2145.56640625,271.21971130371094,731.3908843994141,296.85906982421875,0.16132416331167748,0.16107733282830963,0.1619600379883667,0.0002891383814479,0.00035795159124128354,0.00081041977218675,9.183377186243501e-05,6.152198256285937e-05,2.3709040637580485e-05,6.903820204824425e-08,3.888591700221024e-07,2.9471732735616817e-07,4.5019029842090057e-14,2.123433801439686e-12,1.326724097217824e-12,-4.985733366463152e-10,4.8969573102224126e-09,9.463250325565875e-09,-2.1796754649009715e-13,1.736768312524718e-12,-5.817437666022415e-14,-0.9623150608708546,-0.9670826360517771,-1.00307768468295,-0.9588759424124138,-0.9715859116225536,-1.0024583786556234,338.9631259129229,334.8378004957008,331.5799523975029,302.92143292543165,298.5220657459428,280.2361845783322,329.4976348876953,326.8029022216797,331.0762023925781,318.0334315951233,333.46550058336624,313.5995913027152,300.47105407714844,293.171630859375,279.53977966308594,1087.7478607296944,1048.340483725071,1034.1168732643127,0.0204099982204339,-0.06286054674618795,0.0329870764114551,-0.025203163214165998,0.005669458573384475,0.01052332824384845,6867.93666450694,6667.2331768917775,6902.507176120405,5610.093078414813,5425.31355452127,4905.334917654016,1.0,0.0,0.0,2022.0,0.0,1.0,,,0.0,1.89,0.91,1.058,0.78,7.0,6.0,3.0,7.0,3.0,7.0,2.0,3.0,3.0,3.0,7.0,3.0,2.0,5.0,3.0,7.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP_TR35,83736.25,88569.25,80899.0,0.49762169788738464,0.41340878197551206,0.5368769171872336,1.154685730077059,1.103913012107714,1.1979651093720167,1131.4480895996094,1668.5770111083984,2126.8555908203125,249.77857208251953,568.6580047607422,846.3000183105469,0.16204085304440796,0.16092941739660807,0.16384147315699543,0.0005936772514343,0.00029607357186302427,0.00095631660825905,7.683988412840679e-05,3.953576407069187e-05,0.0001524249642928247,1.6958794968694885e-07,2.602680240308681e-07,6.789225928395197e-07,2.2708520614367087e-13,-1.487126612592222e-12,-7.68199176399295e-12,-1.2366389528817674e-10,-3.1338006279151494e-09,-7.221687591995291e-09,-1.7245193653233222e-13,-4.754387302742226e-13,1.0383771081378222e-11,-0.9742667356086245,-1.0342609390537132,-0.9786025142444201,-0.9715230246882922,-1.0313074788063992,-0.9706815135432358,360.063625713306,352.39825171379965,359.42088803857234,306.87984834668333,319.3171198058709,298.92957402861396,352.2698516845703,353.3340072631836,352.8430480957031,320.59215526927034,352.8970428275937,353.2488649866276,305.2202453613281,320.7233352661133,295.71563720703125,1112.4635896086693,1162.2001333534718,1173.2539578676224,0.053765841281897805,-0.0028955071694765754,-0.04153245371312715,-0.006246878605047905,-0.024643962145449474,-0.0878226430202711,7836.335982608246,7847.771719868723,7827.611229752762,5807.57385570573,6484.420168505842,5503.335685594039,1.0,0.0,0.0,2022.0,0.0,1.0,,,0.0,1.89,0.89,1.157,0.81,7.0,8.0,5.0,5.0,7.0,7.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,7.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP_TR4,92740.25,105774.875,66550.5,0.6377950828924337,0.6008251411106171,0.49782426047786804,1.299689331215951,1.2516926457192166,1.154095792980196,778.5640258789062,1361.1853942871094,1934.115966796875,319.5882263183594,745.5640563964844,342.3907928466797,0.165441330341602,0.16498140372124437,0.16159212886872534,0.00183064767276715,0.001582092754035075,0.00061750442526975,5.6930576937265207e-05,3.035066304114337e-05,4.169670462181927e-05,1.0872566149959842e-06,3.0784681659470547e-07,2.2817141623482979e-07,9.07256310520007e-12,7.685552115890977e-13,6.374196530717741e-13,1.9914670133650077e-08,5.011225207687431e-09,4.5789293429216325e-09,6.969543303929696e-12,-5.333875631838733e-13,-2.9831330115689216e-13,-0.9825539706664091,-1.0575057224948448,-0.9832110499265967,-0.986004969988967,-1.0559480240898043,-0.9791969126201996,395.81887064712316,414.1578939470479,317.9310173224974,304.749617661676,314.0027844656878,274.7927347368259,392.16180419921875,414.54773712158203,313.69036865234375,396.2413979732895,415.24182134055957,295.61529971676066,301.8163757324219,331.08133697509766,271.9789733886719,1168.7772975564003,1265.0978428125381,1041.200134575367,0.0542917951277957,-0.02860807210015895,-0.0616087861032888,0.0541689405860107,-0.017873033387707127,0.0376618630034035,9695.769342363265,10882.498489813186,6221.393523932983,5726.482878460725,6664.460520284454,4599.928179849456,1.0,0.0,1.0,2022.0,1.0,1.0,,,0.0,2.4,0.69,1.736,0.67,6.0,6.0,7.0,5.0,5.0,7.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,7.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.209,52.508,16.46,11.644,0.70741752
SP_TR41,106994.25,89942.25,76035.75,0.5576923562342095,0.4142380838318561,0.6419557608792958,1.2049168470749763,1.106926969077724,1.3045371211813044,1177.847412109375,2202.1917114257812,1111.4646301269531,316.36802673339844,497.4532699584961,727.7716064453125,0.16322969952523175,0.16106924623754734,0.16530721667485904,0.00096725529477085,0.00035398285277162434,0.0018569999410223,4.024748323627212e-05,2.7317673954252597e-05,2.658502934851221e-05,4.848926901100234e-07,2.1053802228895312e-07,5.061462124647951e-07,3.293556934246449e-13,5.4340981331698055e-14,4.2196509055826314e-13,-6.0813235066109785e-09,-6.794464839242979e-10,4.49723440915064e-09,-1.9518256526236805e-12,-1.9776013553586212e-13,-1.5006354114929534e-12,-1.016975690583683,-0.9537718139617551,-0.9863842613629195,-1.0062462321423125,-0.9567503728819389,-0.9856815311760301,406.8933300099028,369.5009893167535,358.73430941503204,335.9014356613286,333.09342510342105,275.36834002220314,407.0999450683594,357.3988265991211,356.18336486816406,377.5356177131048,365.35708605492886,346.82024071776203,337.9808044433594,322.9677505493164,272.9867401123047,1402.0443224310875,1159.274771898985,1082.1082513332367,-0.006712574343941652,-0.012963125963066202,0.01081821319382805,0.037064199529725304,-0.025307990030671648,0.022783556311485702,10448.635277586407,8045.667712227551,7963.852441446719,7113.905033755878,6519.687337221749,4678.241709412139,1.0,0.0,0.0,2022.0,0.0,1.0,,,0.0,2.51,0.86,1.327,0.94,8.0,,5.0,3.0,5.0,,,1.0,1.0,3.0,5.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP_TR44,68847.0,80056.0,71482.5,0.4073547830222029,0.326434906085334,0.5573672423083552,1.095664794270394,1.0625916184520445,1.2052764744754452,1186.160400390625,2158.5664672851562,1160.0778503417969,901.2632141113281,562.1597747802734,228.5818099975586,0.15985314019945546,0.1603833717652967,0.16200041169509274,0.00021401339915229998,7.681830527252332e-05,0.00087666325676515,9.370411229866116e-07,8.64699507612598e-05,9.097673870247514e-06,2.2295087624566333e-09,8.402794339791969e-08,7.511528048972388e-08,1.0346202862859553e-16,1.3134556773576162e-13,8.827721536795308e-16,3.2991467001597946e-11,4.538494047668409e-11,-4.506759554385195e-10,-2.6796601589147094e-17,1.3294854019489076e-13,-1.8727951704513634e-14,-0.9967976896741746,-0.9828428163419474,-0.9911648701923139,-0.9968783603552764,-0.99187949094164,-0.9913759736852896,310.9676108211311,333.85184114083245,332.7074377875745,284.3368421330889,313.3880625930399,278.04586600619143,309.59584045410156,331.2881317138672,331.2331848144531,313.6957124348371,334.90575049020214,306.5879719599615,282.7394409179687,311.89967346191406,274.8674011230469,987.4600203633308,1076.7295709848404,1011.5310869812964,0.01063943021102605,0.06496900525731325,0.0097151749126881,-0.0011460634518484,-0.05333427264934045,-0.026806029865316203,6030.589348086714,6771.756486943982,6880.247257330426,5040.739030717403,6140.165976491395,4768.249113994921,1.0,0.0,0.0,2022.0,0.0,1.0,,,0.0,1.73,0.88,1.162,0.85,5.0,5.0,7.0,7.0,5.0,7.0,2.0,3.0,3.0,2.0,3.0,5.0,2.0,7.0,3.0,5.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP_TR48,97572.25,98819.875,91178.5,0.5324680628498779,0.3179489863341476,0.5324753646824509,1.1857788455719622,1.0618830879965342,1.1817367523391615,1164.9387512207031,2171.2500610351562,1152.7811584472656,898.25634765625,578.4777336120605,242.6356658935547,0.16166382115697844,0.1599956812233968,0.1615085241469573,0.00077890526956925,0.00012049725945545122,0.0007153942553598,5.475255715299826e-06,1.916869520877975e-05,4.331612446730828e-06,2.6785165075382763e-08,3.4942361670962725e-08,2.367685875081109e-08,-6.3036808845925736e-15,-3.238262896297769e-14,-1.2782992238597566e-14,1.0409036832327284e-11,-1.7869325351195319e-10,-6.426265771389774e-10,1.7048169670998283e-15,2.4386705215966536e-14,5.75434171631527e-15,-0.9899509773081518,-0.9981150601152653,-0.9899183133099367,-0.9907950577432971,-0.9971584869121025,-0.9896086878424085,389.99753535141207,371.50495439240206,373.50563049918463,325.19610605019875,346.8277704560336,316.67396846386515,383.9621276855469,366.07252502441406,369.6631317138672,364.08865336331706,371.06176520021006,334.1149191461051,324.1264953613281,345.05602264404297,312.6270751953125,1184.4047142267227,1216.7435493469238,1155.9696846604347,-0.0089696647953332,-0.026814766303484373,-0.00043726612344045004,-0.018689941052479602,0.013053485057832149,0.01936326079149065,9254.070818087694,8432.474955789243,8634.887934582868,6598.120708345893,7458.12024197666,6174.084887922002,1.0,0.0,0.0,2022.0,0.0,1.0,,,0.0,2.1,0.93,1.518,0.94,5.0,4.0,5.0,7.0,7.0,7.0,3.0,1.0,1.0,4.0,5.0,3.0,2.0,7.0,2.0,7.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP_TR52,83459.5,91392.125,82926.75,0.5681137390191445,0.4495939035749069,0.5253203443978762,1.2160351562583416,1.121273813161312,1.1822795118133465,1226.1960754394531,2247.38330078125,1198.3110046386719,409.00767517089844,680.6128921508789,970.4916381835938,0.16242858812699204,0.16075068244972202,0.1616915794180803,0.0010030603772257,0.000366367627105825,0.0007639552708374,7.363302680214487e-06,1.9058892805578846e-05,1.1664666454990167e-05,6.556868412903243e-08,4.952392442083347e-08,2.8771788122919217e-08,7.57097945347869e-14,-3.264164150838786e-14,-2.846540975133562e-14,1.701400207338031e-09,-7.075050370979091e-10,-5.577683395170954e-10,2.1864967876797616e-14,5.81696153057857e-15,9.179309113105292e-15,-0.9964965996707055,-1.0003655521973958,-0.9843054184311124,-0.9969780833268235,-0.9969896642162698,-0.9834750938361022,362.909273242671,364.23611367905465,358.5039920268488,296.0049746058295,325.40671858837294,302.71281752013124,359.6077117919922,361.63018798828125,353.53782653808594,318.4043910025016,359.66863849912266,334.8063995972433,295.655517578125,322.5121765136719,299.0661926269531,1107.1706950068474,1195.5953163802624,1108.7062290906906,0.013848912810103151,-0.0017797792228188753,-0.0028674464710248,0.01103181200896155,0.0439788642184772,-0.02313654327835335,8140.506304957885,8254.685587743612,7862.627248217945,5491.838454445047,6519.920322043516,5624.649973495461,1.0,0.0,0.0,2022.0,0.0,1.0,,,0.0,1.84,0.86,1.578,0.84,7.0,7.0,7.0,5.0,7.0,7.0,3.0,1.0,1.0,2.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP_TR53,83323.75,95561.5,86541.0,0.5298447363776133,0.5288772219764616,0.5898459437400838,1.186291904469163,1.197707842282332,1.2411677462861388,751.8559112548828,1312.1082458496094,1784.5610961914062,253.9788589477539,788.3563232421875,298.8258361816406,0.16177795122431593,0.1630121696670817,0.1632120619438128,0.0007939174989538499,0.0008120231489940749,0.0011881320030135,1.0828117703560215e-05,0.00012534288122619867,2.322373701321431e-05,7.096675009289876e-08,1.800764862779227e-06,4.5981666118980093e-07,3.633792805884132e-14,4.5978505726843593e-11,1.975874081360463e-12,1.1038079609387108e-09,6.985492763780944e-08,1.56844143281931e-08,-4.720314796296649e-14,-3.72862090037679e-12,-1.0408388923315967e-12,-1.0067208834484935,-0.9678236903889273,-0.9775365395825424,-1.0079442255587736,-0.9816711179771593,-0.9784218576662382,352.87299647725297,389.52082160702207,371.9468901650978,300.7675709367363,325.697982886548,303.71984698660674,354.4223327636719,384.4348907470703,369.61131286621094,341.63682703168206,390.5814135853422,341.1300513041062,299.37896728515625,322.46248626708984,298.321533203125,1094.4930262565613,1189.62653952837,1132.0996280312538,0.03120815390414575,-0.10015537602149205,-0.04933262125501995,-0.016136156839750303,-0.024101549888009777,0.0025003845276007,7892.77868099829,9020.836785011714,8559.130656671205,5657.387379972695,6628.6630757738385,5633.940217441638,1.0,0.0,0.0,2022.0,0.0,1.0,,,0.0,2.24,0.71,1.564,0.61,4.0,4.0,5.0,5.0,7.0,7.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
